,path,id,parent_id,level,object_id,object_type,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
75729,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_252651155627268,75733,5,2,1370373509778298_252651155627268,data,fetched (200),2020-05-29 13:24:02.294064,Facebook:/<post-id>/comments,forca presidente     o brasil precisa do senhor  o brasil todo esta com o senhor     o senhor e nossa unica salvacao     muita forca  que deus te abencoe e ilumine sempre,2019-02-09T15:38:45+0000,38.0,3.0,
75733,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_1987360857979385,75737,5,2,1370373509778298_1987360857979385,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,so deus e as oracoes a ele pelo nosso presidente tem nos dado a gloria de mais um milagre na vida desse homem que precisa de oracoes constantes para o cumprimento de suas missoes pelo brasil  empreitada dificil  entao nao se esqueca de orar sempre por esta causa tambem  crisanne galaske,2019-02-09T16:10:55+0000,38.0,0.0,
48,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467410876741227,55,2,2,1467409400074708_1467410876741227,data,fetched (200),2020-05-29 13:05:21.483738,Facebook:/<post-id>/comments,lindos    presidente coloca uma bandeira do  nas suas lives ,2019-05-25T23:11:58+0000,37.0,2.0,
46,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_318933772334655,53,2,2,1467409400074708_318933772334655,data,fetched (200),2020-05-29 13:05:21.483738,Facebook:/<post-id>/comments,parabens presidente bolsonaro  feliz casamento ao casal eduardo bolsonaro ,2019-05-25T23:15:32+0000,37.0,0.0,
75728,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_115758106202898,75732,5,2,1370373509778298_115758106202898,data,fetched (200),2020-05-29 13:24:02.294064,Facebook:/<post-id>/comments,deus acima de todos meu presidente  joelhos no chao todos os dias por sua saude ja  deu certo  o senhor voltara logo   o brasil precisa do senhor  ,2019-02-09T15:39:34+0000,36.0,0.0,
75730,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_1370378006444515,75734,5,2,1370373509778298_1370378006444515,data,fetched (200),2020-05-29 13:24:02.294064,Facebook:/<post-id>/comments,excelente recuperacao  nobre presidente  jesus esta ao seu lado te amparando para que a sua recuperacao seja rapida e  em breve  ja estara em brasilia para trazer ordem e progresso para o nosso amado brasil ,2019-02-09T15:35:47+0000,36.0,0.0,
40,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467413730074275,47,2,2,1467409400074708_1467413730074275,data,fetched (200),2020-05-29 13:05:21.483738,Facebook:/<post-id>/comments,que deus abencoe essa nova familia que se formou ,2019-05-25T23:12:47+0000,35.0,0.0,
75738,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_115759402869435,75742,5,2,1370373509778298_115759402869435,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,meu presidente   o sr tem uma missao   e deus vai lhe proteger e abencoar   obrigada por existir   o sr e um anjo enviado dos  ceus para ajudar nosso brasil   esta nacao e abencoada tenho certeza disso  fique em paz e caminhe firme que deus esta contigo  continuamos em oracao ,2019-02-09T15:41:45+0000,35.0,0.0,
75682,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2028607050520083,75686,5,2,1370373509778298_2028607050520083,data,fetched (200),2020-05-29 13:24:02.054187,Facebook:/<post-id>/comments,deus te abencoe grandemente senhor presidente  vamos continuar mantendo a nossa fe em deus  ele dara ao senhor  pleno restabelecimento  depois  cada coisa por sua vez  e o brasil sera transformado numa grande nacao atraves de seu bom governo  conte comigo  minha familia e meus amigos   abracos   saude e paz ,2019-02-09T16:07:53+0000,35.0,2.0,
75731,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2089377174433279,75735,5,2,1370373509778298_2089377174433279,data,fetched (200),2020-05-29 13:24:02.294064,Facebook:/<post-id>/comments,deus te abencoe  senhor presidente    com todo respeito  eu vivi para dizer   eu te amo   para o presidente mais amado do nosso brasil    ,2019-02-09T15:40:21+0000,35.0,0.0,
101150,jairmessias.bolsonaro/211857482296579_1512227452259569/1512227452259569_463438571147451,101153,8,2,1512227452259569_463438571147451,data,fetched (200),2020-05-29 13:30:06.337255,Facebook:/<post-id>/comments,boa noite pr pe quente ,2019-07-08T01:06:58+0000,34.0,0.0,
42,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467415443407437,49,2,2,1467409400074708_1467415443407437,data,fetched (200),2020-05-29 13:05:21.483738,Facebook:/<post-id>/comments,parabens presidente   que deus abencoe sua familia ,2019-05-25T23:13:11+0000,34.0,0.0,
47,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_407937556723643,54,2,2,1467409400074708_407937556723643,data,fetched (200),2020-05-29 13:05:21.483738,Facebook:/<post-id>/comments,felicidade para o casal  brasil acima de tudo  deus acima de todos  adsumus,2019-05-25T23:17:24+0000,34.0,0.0,
75741,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_537807983384403,75745,5,2,1370373509778298_537807983384403,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,sei o que esta passando meu presidente  com fe em deus eu venci e com a bencao d ele o senhor tambem saira dessa para ser o melhor presidente da historia do brasil  #bolsonaro2022,2019-02-09T17:00:13+0000,33.0,3.0,
75737,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_331510727464331,75741,5,2,1370373509778298_331510727464331,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,deus te abencoe e proteja sempre vc presidente salve nosso brasil,2019-02-09T15:40:46+0000,33.0,0.0,
75742,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_1599787710124740,75746,5,2,1370373509778298_1599787710124740,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,perguntei na tribuna do congresso  quem paga os advogados do adelio bispo  veja a reacao do deputados  https   www facebook com 1738245342858207 posts 2498919056790828 ,2019-02-09T16:14:56+0000,32.0,1.0,
75743,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_287652948576769,75747,5,2,1370373509778298_287652948576769,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,valeu presidente  tudo de melhor pra ti  deus na sua grandeza tem olhado por ti  e continuar  porque quando se e do bem tem ele ao seu lado ,2019-02-09T16:00:27+0000,31.0,1.0,
24,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467415210074127,31,2,2,1467409400074708_1467415210074127,data,fetched (200),2020-05-29 13:05:21.228035,Facebook:/<post-id>/comments,deus abencoe o sr  presidente e a sua familia ,2019-05-25T23:13:08+0000,30.0,0.0,
75735,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_294829157899115,75739,5,2,1370373509778298_294829157899115,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,melhoras presidente  logo logo o senhor esta de volta  agora 100     ,2019-02-09T15:46:30+0000,30.0,1.0,
15,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467413480074300,22,2,2,1467409400074708_1467413480074300,data,fetched (200),2020-05-29 13:05:21.228035,Facebook:/<post-id>/comments,parabens meu presidente q deus esteja com sua familia e abencoe o casamento do seu filho,2019-05-25T23:12:43+0000,30.0,0.0,
101127,jairmessias.bolsonaro/211857482296579_1512227452259569/1512227452259569_2920730928151046,101130,8,2,1512227452259569_2920730928151046,data,fetched (200),2020-05-29 13:30:05.666736,Facebook:/<post-id>/comments,boa noite querido presidente este dia 07 07 19 vai ficar para a historia do brasil a selecao brasileira ganhando o campeonato com o presidente eleito pelo povo que esta mudando o brasil   foram emocoes de todos os lados  o povo ficou emocionado  e a galera gritando mito    ate os jogadores   foi demais parabens arrasou    bom descanso e uma super semana    deus abencoe ao senhor capitao ,2019-07-08T01:47:31+0000,29.0,7.0,
25463,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_579205576152921,25469,3,2,1663830393765940_579205576152921,data,fetched (200),2020-05-29 13:11:49.594426,Facebook:/<post-id>/comments,parabens presidente onde for iremos junto,2019-11-12T22:43:02+0000,29.0,1.0,
75744,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_1370375416444774,75748,5,2,1370373509778298_1370375416444774,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,bom almoco meu presidente  estamos orando pelo senhor ,2019-02-09T15:35:03+0000,29.0,0.0,
49081,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_419169715424911,49087,3,2,1663830393765940_419169715424911,data,fetched (200),2020-05-29 13:17:37.965132,Facebook:/<post-id>/comments,o diretorio do psl de serra negra sp pediu desfiliacao coletiva do partido e seguira o senhor em seus novos rumos  nao por idolatria  como os esquerdistas  e sim por patriotismo e alinhamento de ideais  que sao absolutamente os mesmos    estamos juntos ,2019-11-16T13:04:59+0000,28.0,4.0,
50632,jairmessias.bolsonaro/211857482296579_1475667249248923/1475667249248923_1475669735915341,50637,4,2,1475667249248923_1475669735915341,data,fetched (200),2020-05-29 13:18:00.039848,Facebook:/<post-id>/comments,esse e o nosso presidente  brasil acima de tudo e deus acima de todos ,2019-06-03T02:21:19+0000,27.0,0.0,
5,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467417273407254,12,2,2,1467409400074708_1467417273407254,data,fetched (200),2020-05-29 13:05:21.228035,Facebook:/<post-id>/comments,parabens deus os abencoe e deus no controle sempre ,2019-05-25T23:13:34+0000,27.0,0.0,
25464,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_180760926392699,25470,3,2,1663830393765940_180760926392699,data,fetched (200),2020-05-29 13:11:49.594426,Facebook:/<post-id>/comments,a melhor de hoje  isso foi no shopping recife em pernambuco ,2019-11-13T03:40:04+0000,26.0,1.0,
75746,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2267567243525996,75750,5,2,1370373509778298_2267567243525996,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,capitao neste momento pense somente na sua recuperacao  nosso  brasil precisa do sr  presidente  fique tranquilo e pense na sua saude  major mourao esta cuidando e presidindo nosso pais   para que o sr  se cuide  sra  michelle puxe a orelha dele rsrs    nos precisamos de voces familia linda   deus os abencoe ,2019-02-09T16:50:12+0000,26.0,3.0,
75745,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_401295887302253,75749,5,2,1370373509778298_401295887302253,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,que sufoco com sua pneumonia  querido presidente  rezei por ti  sim  que alivio    ,2019-02-09T16:10:07+0000,25.0,3.0,
25466,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_102009354553853,25472,3,2,1663830393765940_102009354553853,data,fetched (200),2020-05-29 13:11:49.594426,Facebook:/<post-id>/comments,sou grato ao senhor por ter obtido 8 647 votos na disputa para deputado estadual em  2018 no rio de janeiro  vou sair do psl e acompanhar o senhor  estaremos juntos lutando pelo brasil    davi pqd suplente de deputado estadual ex psl,2019-11-12T23:25:22+0000,25.0,3.0,
17,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467415926740722,24,2,2,1467409400074708_1467415926740722,data,fetched (200),2020-05-29 13:05:21.228035,Facebook:/<post-id>/comments,valeu presidente  que deus abencoe a uniao dos seus filhos   ,2019-05-25T23:13:18+0000,24.0,0.0,
50628,jairmessias.bolsonaro/211857482296579_1475667249248923/1475667249248923_1475671655915149,50633,4,2,1475667249248923_1475671655915149,data,fetched (200),2020-05-29 13:18:00.039848,Facebook:/<post-id>/comments,faz um churrascao pra nos la presidente  levo a skol,2019-06-03T02:22:22+0000,24.0,1.0,
45,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467417766740538,52,2,2,1467409400074708_1467417766740538,data,fetched (200),2020-05-29 13:05:21.483738,Facebook:/<post-id>/comments,parabens que deus abencoe grandiosamente essa uniao e proteja sua familia meu presidente ,2019-05-25T23:13:40+0000,23.0,0.0,
67,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_318931849001514,74,2,2,1467409400074708_318931849001514,data,fetched (200),2020-05-29 13:05:21.939019,Facebook:/<post-id>/comments,pancinha de lombriga  viril  muita glacial tomada #pas,2019-05-25T23:14:17+0000,23.0,4.0,
101121,jairmessias.bolsonaro/211857482296579_1512227452259569/1512227452259569_463438264480815,101124,8,2,1512227452259569_463438264480815,data,fetched (200),2020-05-29 13:30:05.666736,Facebook:/<post-id>/comments,sabe o que o bolsonaro falou no ouvido do tite    voce vai ter que me engolir  ,2019-07-08T01:06:42+0000,23.0,3.0,
101152,jairmessias.bolsonaro/211857482296579_1512227452259569/1512227452259569_1512232322259082,101155,8,2,1512227452259569_1512232322259082,data,fetched (200),2020-05-29 13:30:06.337255,Facebook:/<post-id>/comments,o tite nao esta nessa foto  nao fez falta  acho que foi ligar para a pf em curitiba  ,2019-07-08T01:03:23+0000,23.0,7.0,
25468,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_149889209610261,25474,3,2,1663830393765940_149889209610261,data,fetched (200),2020-05-29 13:11:49.594426,Facebook:/<post-id>/comments,hoje  tambem anuncio minha desfiliacao ap psl e aguardo ate que seja convocado pelo presidente bolsonaro a fazer parte integrante do novo partido    sou alianca pelo brasil   ,2019-11-12T22:41:53+0000,22.0,2.0,
50,jairmessias.bolsonaro/211857482296579_1467409400074708/1467409400074708_1467412163407765,57,2,2,1467409400074708_1467412163407765,data,fetched (200),2020-05-29 13:05:21.483738,Facebook:/<post-id>/comments,parabens eduardo bolsonaro felicidades nesta nova vida,2019-05-25T23:12:22+0000,22.0,0.0,
75755,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_252666858959031,75759,5,2,1370373509778298_252666858959031,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,forca e coragem nao te faltam   energia positiva temos de sobra e estao todas sendo enviadas pra voce   #meupresidente,2019-02-09T16:01:23+0000,21.0,0.0,
75747,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_934714103585628,75751,5,2,1370373509778298_934714103585628,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,boa recuperacao querido presidente  o brasil decente te ama   ,2019-02-09T15:49:41+0000,20.0,1.0,
25884,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_1030948107285606,25890,3,2,1663830393765940_1030948107285606,data,fetched (200),2020-05-29 13:11:55.366720,Facebook:/<post-id>/comments,os verdadeiros te seguem  boa sorte presidente  ,2019-11-12T23:23:04+0000,20.0,0.0,
75750,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_324236128434893,75754,5,2,1370373509778298_324236128434893,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,em oracao por sua recuperacao presidente  o brasil dos brasileiros  esta pedindo a deus por sua vida   ,2019-02-09T16:31:28+0000,20.0,0.0,
75751,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2312582388964364,75755,5,2,1370373509778298_2312582388964364,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,contrariando o desejo e postagens dos que  so  sabem odiar  ai  esta  vc  presidente  nos dando essa alegria de ve lo bem  em recuperacao   deus o abencoe sempre  tenha um bom dia ,2019-02-09T16:43:56+0000,20.0,3.0,
25759,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_1663833343765645,25765,3,2,1663830393765940_1663833343765645,data,fetched (200),2020-05-29 13:11:53.610437,Facebook:/<post-id>/comments,ja com a caneta azul  azul caneta  pra assinar pedindo a criacao do novo partido   ,2019-11-12T22:33:09+0000,20.0,1.0,
25734,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_2705406402860530,25740,3,2,1663830393765940_2705406402860530,data,fetched (200),2020-05-29 13:11:53.182113,Facebook:/<post-id>/comments,e disso que estou falando muito bom mesmo    preciso de  nomes dos  vereadores e prefeito aqui em senhor do bonfim ba  so votarei  se forem indicados pelo presidente jair bolsonaro ,2019-11-12T22:40:31+0000,20.0,2.0,
75761,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2089379081099755,75765,5,2,1370373509778298_2089379081099755,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,otima recuperacao meu presidente  deus te abencoe e te guarde  muita saude   precisa   estar muito bem  p governar esse brasil  a maioria esmagadora estao orando e torcendo por sua recuperacao  quanto ao resto  quem precisa    todo mal q eles desejam ao proximo  volta em dobro p eles   deus esta contigo ,2019-02-09T15:41:40+0000,19.0,0.0,
50634,jairmessias.bolsonaro/211857482296579_1475667249248923/1475667249248923_1475683692580612,50639,4,2,1475667249248923_1475683692580612,data,fetched (200),2020-05-29 13:18:00.039848,Facebook:/<post-id>/comments,sao gestos assim que me faz acreditar em um brasil melhor ,2019-06-03T02:28:07+0000,19.0,0.0,
75752,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_401985193944359,75756,5,2,1370373509778298_401985193944359,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,isso ai numero 1    um dia de cada vez    a evolucao sera muito rapida depois desses bos    passei por exatamente o que o senhor esta passando    quero dizer q vc superara    e suas cicatrizes serao para lembrar que deus e nos brasileiros do bem    acreditamos em voce     vc esta nas oracoes de muitos    eu estou fazendo minha parte ,2019-02-09T15:40:32+0000,19.0,1.0,
75754,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_758767824507838,75758,5,2,1370373509778298_758767824507838,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,que alegria ver nosso presidente firme se recuperando   juntos faremos justica pelo q te fizeram  ,2019-02-09T15:43:57+0000,19.0,0.0,
25631,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_2454221578182701,25637,3,2,1663830393765940_2454221578182701,data,fetched (200),2020-05-29 13:11:51.776665,Facebook:/<post-id>/comments,meu presidente  a direita campos rj  esta aguardando a ordem para iniciar a missao da coleta de assinaturas   estamos ha 6 anos trabalhando para fazer crescer a direita na cidade  temos certeza que podemos contar com sua ajuda   diretoria da assoc  direita campos rj  wander junior presidente  carlos victor carvalho vice presidente eraldo da silva duarte diretor leticia goncalves de mattos diretora matheus medeiros tesoureiro  temos milhares de soldados fieis e prontos para lutar pelo nosso  brasil ,2019-11-13T02:03:19+0000,19.0,14.0,
101129,jairmessias.bolsonaro/211857482296579_1512227452259569/1512227452259569_463439157814059,101132,8,2,1512227452259569_463439157814059,data,fetched (200),2020-05-29 13:30:05.666736,Facebook:/<post-id>/comments, urgente    bolsonaro tira foto com a selecao brasileira sem o tecnico  criando crise no governo  diz colunista      folha de s  paulo  veja  istoe  estadao  g1 e etc     grande dia ,2019-07-08T01:07:42+0000,19.0,9.0,
25478,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_144763573478028,25484,3,2,1663830393765940_144763573478028,data,fetched (200),2020-05-29 13:11:49.594426,Facebook:/<post-id>/comments,todo  mundo  querendo  fazer  parte  e  assinar uma  das  500  mil  outras  necessarias    ,2019-11-13T02:38:28+0000,18.0,0.0,
76215,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_758760707841883,76219,5,2,1370373509778298_758760707841883,data,fetched (200),2020-05-29 13:24:09.376088,Facebook:/<post-id>/comments,deus acima de tudo  boa recuperacao  e antes que me esqueca  #foratoffoli,2019-02-09T15:37:01+0000,18.0,1.0,
75785,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2061053407343355,75789,5,2,1370373509778298_2061053407343355,data,fetched (200),2020-05-29 13:24:03.402466,Facebook:/<post-id>/comments,presidente jair messias bolsonaro  existem milhoes de brasileiros que estao orando e jejuando por sua completa restauracao  yhwh raphah  nosso eterno pai  esta curando completamente a sua vida  o brasil tambem estava muito enfermo  como uma metastase  o cancer da corrupcao se espalhou por varios setores da sociedade  mas atraves do seu governo  nossa nacao experimentara uma cura sobrenatural  todos nos esperamos o seu retorno no proximo dia 17 02  cuide se  porque voce e importante para o pais  um forte abraco ,2019-02-09T16:17:30+0000,18.0,4.0,
75771,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_758761501175137,75775,5,2,1370373509778298_758761501175137,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,deus abencoe voce e sua familia  deus abencoe o brasil  ,2019-02-09T15:37:29+0000,17.0,1.0,
50636,jairmessias.bolsonaro/211857482296579_1475667249248923/1475667249248923_1475673549248293,50641,4,2,1475667249248923_1475673549248293,data,fetched (200),2020-05-29 13:18:00.039848,Facebook:/<post-id>/comments,parabens  meu presidente  le desejo o infinito de felicidades  brasil  capitao,2019-06-03T02:23:28+0000,17.0,0.0,
75757,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_934708893586149,75761,5,2,1370373509778298_934708893586149,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,ai que delicia essa comida rsrs que bom meu presidente ver que o senhor esta melhor  que deus possa abencoar sua vida rica e poderosamente  se recupere  volte logo  amamos o senhor ok  ah   nos exigimos saber quem mandou matar nosso mito    que deus lhe de forca e coragem presidente  estamos aqui para ampara lo ,2019-02-09T15:41:59+0000,17.0,1.0,
75756,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_401990860610459,75760,5,2,1370373509778298_401990860610459,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,quem te colocou nesse cargo e maior q tudo e todos        brasil acima de tudo  e deus acima de tudo e todos  ,2019-02-09T15:48:38+0000,17.0,0.0,
75753,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_294827864565911,75757,5,2,1370373509778298_294827864565911,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,presidente fique tranquilo pra se recuperar  seu exercito nao vai lhe abandonar  estamos  atentos pra detonar quem for atrapalhar o brasil  o brasil acima de tudo  deus acima de todos ,2019-02-09T15:44:12+0000,17.0,0.0,
75749,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_401989877277224,75753,5,2,1370373509778298_401989877277224,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,presidente  fiz campanha para o senhor  briguei e o defendi  talvez nem leia meu comentario devido a grande quantidade deles  mas gostaria de pedir ao senhor assim que estiver bem e retornar ao palacio do planalto que peca ao ministro da saude e olhe pela saude publica  milhares de pessoas morrem por nao ter essa excelencia quando precisam  faca uma visita aos hospitais de brasilia  taguatinga  gama   ceilandia  e o agora terceirizado instituto hospital de base   que deus restaure sua saude  o brasil precisa do senhor ,2019-02-09T15:46:58+0000,17.0,2.0,
50637,jairmessias.bolsonaro/211857482296579_1475667249248923/1475667249248923_1475674562581525,50642,4,2,1475667249248923_1475674562581525,data,fetched (200),2020-05-29 13:18:00.039848,Facebook:/<post-id>/comments,agora por favor diminui a taxa do enem  85 reais e muita coisa  alias fui no palacio da alvorada com a escola no inicio de maio  coitado do cara q fica em pe la fazendo pose de uniforme o dia todo,2019-06-03T02:24:04+0000,17.0,9.0,
75748,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_758768357841118,75752,5,2,1370373509778298_758768357841118,data,fetched (200),2020-05-29 13:24:02.678499,Facebook:/<post-id>/comments,boa tarde meu querido e amado presidente sim estamos orando por voce  alias ja entramos no agradecimento  pois sabemos que deus nos ouviu e esta restabelecendo sua saude  tambem seguimos em campanha diaria perguntando em redes sociais  quem mandou matar bolsoanro  e so vamos parar quando os mandantes forem presos no mais  deus siga te abencoando  te protegendo e te cobrindo da mais linda e amorosa graca  voce nunca esteve sozinho deus e contigo e agora somos mais de 50 milhoes que ninguem larga a mao de ninguem  deus te abencoe  amamos voce,2019-02-09T15:44:46+0000,17.0,1.0,
75764,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_115762712869104,75768,5,2,1370373509778298_115762712869104,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,feliz em ve lo ja se alimentando  sr presidente  deus e mais e o seu restabelecimento e certo  ,2019-02-09T15:49:24+0000,16.0,1.0,
80532,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_365979230851064,80536,5,2,1370373509778298_365979230851064,data,fetched (200),2020-05-29 13:25:09.744574,Facebook:/<post-id>/comments,bom apetite e excelente e rapida  recuperacao    meu presidente ,2019-02-09T16:43:06+0000,16.0,0.0,
50638,jairmessias.bolsonaro/211857482296579_1475667249248923/1475667249248923_137183317377656,50643,4,2,1475667249248923_137183317377656,data,fetched (200),2020-05-29 13:18:00.039848,Facebook:/<post-id>/comments,realizei meu sonho conhecer meu presidente vim a brasilia mas nunca imaginei ver ele  entao com muita sorte e de surpresa ele chega ainda com a camisa do meu timao,2019-06-03T02:39:44+0000,16.0,2.0,
75783,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_252653672293683,75787,5,2,1370373509778298_252653672293683,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,nao consigo conter as lagrimas de tanta felicidade e agradecimento a deus por sua completa recuperacao  ,2019-02-09T15:40:21+0000,16.0,0.0,
25472,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_144842203469796,25478,3,2,1663830393765940_144842203469796,data,fetched (200),2020-05-29 13:11:49.594426,Facebook:/<post-id>/comments,venha conosco para o alianca pelo brasil ,2019-11-12T22:46:49+0000,16.0,6.0,
50635,jairmessias.bolsonaro/211857482296579_1475667249248923/1475667249248923_1302200256609152,50640,4,2,1475667249248923_1302200256609152,data,fetched (200),2020-05-29 13:18:00.039848,Facebook:/<post-id>/comments,a protecao de tela do celular do meu filho de 08 anos     e uma foto do presidente     pode isso gente  amor pelo brasil ,2019-06-03T06:06:40+0000,15.0,1.0,
25470,jairmessias.bolsonaro/211857482296579_1663830393765940/1663830393765940_579197419487070,25476,3,2,1663830393765940_579197419487070,data,fetched (200),2020-05-29 13:11:49.594426,Facebook:/<post-id>/comments,vida que segue  que deus ilumine os integrantes da nova legenda e permita que ela seja criada ,2019-11-12T22:35:46+0000,15.0,0.0,
75759,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2089377621099901,75763,5,2,1370373509778298_2089377621099901,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,presidente  logo quero ver o senhor comendo dogao e tomando cafe no copo americano  gente da gente  simples e objetivo  deus abencoe,2019-02-09T15:40:41+0000,15.0,1.0,
75766,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_1599771983459646,75770,5,2,1370373509778298_1599771983459646,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,que fofo meu presidente    deus e  bom demais   ouviu nossas oracoes    avante capitao   avante brasil,2019-02-09T15:58:56+0000,15.0,0.0,
75770,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_2061084577340238,75774,5,2,1370373509778298_2061084577340238,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,forca presidente      o povo de bem esta junto a vc  em pensamento  oracoes e certeza de que tornaremos o brasil o pais que queremos    ,2019-02-09T16:30:17+0000,15.0,0.0,
75772,jairmessias.bolsonaro/211857482296579_1370373509778298/1370373509778298_236554907283999,75776,5,2,1370373509778298_236554907283999,data,fetched (200),2020-05-29 13:24:03.148486,Facebook:/<post-id>/comments,que noticia boa    gloria a deus  em breve teremos nosso presidente totalmente recuperado ,2019-02-09T18:33:16+0000,15.0,0.0,
